date_bank,ref,amount_bank,account_bank,narration,date_ledger,amount_ledger,account_ledger,category,remark,match,root_cause,iso_score,iso_is_anomaly,anomaly_reason,amount_diff,days_diff,dup_ref,recommendation
2025-01-02,TXN200486,-185.0,202001234567.0,Bank Fee - Monthly fee,2025-01-02,-185.0,202001234568.0,ATM,Manual entry,True,Matched,0.22701511366639093,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-25,TXN200487,-3904.0,202001234569.0,Utility Bill - Electricity Board,2025-02-25,-3904.0,202001234569.0,Charge,Auto-matched,True,Matched,0.01893408195028501,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-05,TXN200488,-1043.0,202001234567.0,UPI Transfer - to Landlord,2025-06-05,-1043.0,202001234567.0,Project Income,Reconciled,True,Matched,0.07372828946640497,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-03,TXN200489,67734.0,202001234567.0,Salary Credit - Company Payroll,2025-03-03,67734.0,202001234568.0,Misc,Auto-matched,True,Matched,0.5126566234638905,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-18,TXN200490,-4047.0,202001234569.0,Utility Bill - Gas Agency,2025-04-18,-5405.0,202001234569.0,Salary,Vendor invoice,False,Amount Mismatch,0.06991351619299169,False,Unusual Amount Difference,1358.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-17,TXN200491,-2128.0,202001234568.0,Food / Dining - Zomato,2025-01-17,-2128.0,202001234569.0,Salary,Pending approval,True,Matched,0.014979775380422833,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-18,TXN200492,-5224.0,202001234569.0,Loan EMI - HDFC Loan,2025-05-18,-5224.0,202001234568.0,Expense,Reconciled,True,Matched,0.07001882234243173,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-28,TXN200493,-779.0,202001234569.0,ATM Withdrawal - HDFC ATM,2025-05-28,-779.0,202001234568.0,Expense,Posted,True,Matched,0.09803058222898642,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-16,TXN200494,-12648.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-03-16,-12648.0,202001234568.0,Expense,Auto-matched,True,Matched,0.3361091864968536,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-01,TXN200495,-1482.0,202001234569.0,Food / Dining - Zomato,2025-04-01,-1482.0,202001234567.0,Misc,Posted,True,Matched,0.05149143645071885,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-17,TXN200496,-32700.0,202001234569.0,Travel Booking - MakeMyTrip,2025-02-17,-32700.0,202001234569.0,Expense,Pending approval,True,Matched,0.48249244070693675,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-18,TXN200497,-9092.0,202001234569.0,Loan EMI - Bajaj Finance,,,,,,False,Missing in Ledger,0.2122865961285838,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-05-10,TXN200498,-2844.0,202001234568.0,UPI Transfer - to Rahul,2025-05-10,-2844.0,202001234568.0,Expense,Manual entry,True,Matched,0.021796823997039083,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-12,TXN200499,32810.0,202001234568.0,Project Income - InnovaTech,2025-01-12,32810.0,202001234567.0,Charge,Manual entry,True,Matched,0.47945427875272484,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-05,TXN200500,-10845.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-01-05,-10845.0,202001234568.0,Expense,Auto-matched,True,Matched,0.2569044667911835,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-03,TXN200501,-2176.0,202001234569.0,Wallet Top-up - GPay,2025-03-03,-2176.0,202001234569.0,Charge,Manual entry,True,Matched,0.7609519097319355,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-03,TXN200501,-2176.0,202001234569.0,Wallet Top-up - GPay,2025-03-02,-2176.0,202001234569.0,Charge,Duplicate/adjustment,False,Date Mismatch,0.7609519097319355,True,Unusual Date Gap,0.0,1.0,1,Date mismatch. Possible backdated posting or bank settlement delay.
2025-05-29,TXN200502,53587.0,202001234568.0,Salary Credit - Payroll System,2025-05-29,53587.0,202001234567.0,Salary,Reconciled,True,Matched,0.9524033497440105,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-29,TXN200502,53587.0,202001234568.0,Salary Credit - Payroll System,2025-05-28,53687.0,202001234568.0,Salary,Duplicate/adjustment,False,Amount Mismatch,0.9514968086575978,True,Unusual Date Gap,100.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-12,TXN200503,57486.0,202001234569.0,Salary Credit - HRMS Salary,2025-01-12,57008.0,202001234569.0,Utility Bills,Posted,False,Amount Mismatch,0.5026816896211961,False,Unusual Amount Difference,478.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-14,TXN200504,24187.0,202001234569.0,Project Income - Client B,2025-06-14,24187.0,202001234569.0,Salary,Posted,True,Matched,0.4888911582341241,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-28,TXN200505,-2097.0,202001234569.0,Food / Dining - Swiggy,2025-06-28,-2097.0,202001234569.0,Salary,Manual entry,True,Matched,0.014339050121601415,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-04,TXN200506,-48055.0,202001234569.0,Travel Booking - MakeMyTrip,2025-02-04,-48055.0,202001234568.0,Misc,Auto-matched,True,Matched,0.3902314213992899,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-10,TXN200507,-1251.0,202001234567.0,ATM Withdrawal - ICICI ATM,2025-01-16,-1251.0,202001234569.0,ATM,Manual entry,False,Date Mismatch,0.06048906859907832,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-02-21,TXN200508,-6642.0,202001234568.0,UPI Transfer - to Rahul,2025-02-21,-6642.0,202001234569.0,Utility Bills,Reconciled,True,Matched,0.12070473963981987,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-12,TXN200509,22321.0,202001234569.0,Project Income - InnovaTech,2025-05-12,22321.0,202001234568.0,Expense,Posted,True,Matched,0.48762976691184834,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-06,TXN200510,-28976.0,202001234569.0,Travel Booking - MakeMyTrip,2025-03-06,-28976.0,202001234569.0,Expense,Manual entry,True,Matched,0.5195194093857425,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-15,TXN200511,-3435.0,202001234567.0,Wallet Top-up - PhonePe,2025-03-15,-3435.0,202001234567.0,Charge,Vendor invoice,True,Matched,0.7062293961423646,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-15,TXN200511,-3435.0,202001234567.0,Wallet Top-up - PhonePe,2025-03-16,-3685.0,202001234568.0,Charge,Duplicate/adjustment,False,Amount Mismatch,0.7026682016288543,True,Unusual Date Gap,250.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-17,TXN200512,-454.0,202001234568.0,Food / Dining - Swiggy,2025-06-17,-454.0,202001234569.0,Salary,Posted,True,Matched,0.13218074603762242,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-05,TXN200513,-437.0,202001234568.0,Bank Fee - Service charge,2025-04-05,-437.0,202001234568.0,Project Income,Auto-matched,True,Matched,0.13305288941759963,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-09,TXN200514,30818.0,202001234567.0,Project Income - ProjectCorp,2025-04-09,30818.0,202001234569.0,Misc,Posted,True,Matched,0.4995024603799887,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-27,TXN200515,-3936.0,202001234568.0,Online Shopping - Ajio,2025-06-27,-3936.0,202001234568.0,Utility Bills,Posted,True,Matched,0.02238580730099049,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-10,TXN200516,108062.0,202001234569.0,Salary Credit - Company Payroll,2025-03-10,107526.0,202001234569.0,Misc,Auto-matched,False,Amount Mismatch,0.7779627422524903,True,Unusual Amount Difference,536.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-21,TXN200517,-1523.0,202001234569.0,Wallet Top-up - PhonePe,2025-01-21,-1523.0,202001234568.0,Salary,Reconciled,True,Matched,0.052632311035605506,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-16,TXN200518,-632.0,202001234568.0,Food / Dining - Restaurant,2025-02-16,-632.0,202001234568.0,Expense,Reconciled,True,Matched,0.10688403206340058,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-27,TXN200519,-38950.0,202001234568.0,Travel Booking - MakeMyTrip,2025-01-27,-38950.0,202001234569.0,Expense,Reconciled,True,Matched,0.4375302819997985,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-17,TXN200520,-16686.0,202001234568.0,Travel Booking - Uber,2025-03-17,-17225.0,202001234568.0,Project Income,Auto-matched,False,Amount Mismatch,0.43611214055565006,False,Unusual Amount Difference,539.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-20,TXN200521,-2064.0,202001234569.0,UPI Transfer - to Neha,2025-04-20,-2064.0,202001234569.0,Misc,Pending approval,True,Matched,0.016062512926498962,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-31,TXN200522,-1182.0,202001234567.0,Fuel Purchase - Indian Oil,2025-03-31,-144.0,202001234568.0,Expense,Vendor invoice,False,Amount Mismatch,0.2010823135213522,False,Unusual Amount Difference,1038.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-01,TXN200523,-12368.0,202001234568.0,Travel Booking - Ola,2025-04-01,-12368.0,202001234567.0,Project Income,Vendor invoice,True,Matched,0.32475724563906505,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-20,TXN200524,-4531.0,202001234569.0,Wallet Top-up - GPay,2025-01-20,-4531.0,202001234568.0,ATM,Auto-matched,True,Matched,0.031776886952191497,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-04,TXN200525,-4673.0,202001234567.0,Online Shopping - Flipkart,2025-04-04,-4673.0,202001234568.0,Utility Bills,Posted,True,Matched,0.0441887696875628,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-05,TXN200526,-427.0,202001234568.0,Bank Fee - SMS charge,,,,,,False,Missing in Ledger,0.1639968632487071,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-02-02,TXN200527,-4715.0,202001234567.0,ATM Withdrawal - SBI ATM,2025-02-02,-4715.0,202001234568.0,Utility Bills,Pending approval,True,Matched,0.04789542289991755,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-15,TXN200528,-8980.0,202001234568.0,Travel Booking - Uber,2025-06-15,-8980.0,202001234569.0,Misc,Auto-matched,True,Matched,0.22189585597943273,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-26,TXN200529,-3864.0,202001234569.0,UPI Transfer - to Rahul,2025-05-26,-3864.0,202001234567.0,Project Income,Manual entry,True,Matched,0.017357139775469044,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-23,TXN200530,-6744.0,202001234568.0,Online Shopping - Ajio,2025-06-23,-6744.0,202001234569.0,Expense,Posted,True,Matched,0.13205101324530133,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-24,TXN200531,6195.0,202001234569.0,Refund - Amazon refund,2025-04-24,6195.0,202001234567.0,Salary,Cleared,True,Matched,0.1088203388220923,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-16,TXN200532,-5873.0,202001234568.0,UPI Transfer - to Vendor,2025-05-16,-6704.0,202001234569.0,ATM,Auto-matched,False,Amount Mismatch,0.12457315228955435,False,Unusual Amount Difference,831.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-16,TXN200533,-3425.0,202001234567.0,Utility Bill - Water Dept,2025-06-16,-3425.0,202001234567.0,Expense,Manual entry,True,Matched,0.022664361306139913,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-07,TXN200534,54869.0,202001234567.0,Salary Credit - Payroll System,2025-01-07,54869.0,202001234568.0,Expense,Manual entry,True,Matched,0.4570578108566755,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-13,TXN200535,8276.0,202001234569.0,Refund - Payment reversal,2025-05-07,8276.0,202001234567.0,Charge,Auto-matched,False,Date Mismatch,0.20381082703723252,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-09,TXN200536,291.0,202001234569.0,Interest Credit - Savings interest,2025-03-15,291.0,202001234568.0,Utility Bills,Vendor invoice,False,Date Mismatch,0.17726604970313797,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-02-24,TXN200537,-1173.0,202001234568.0,Fuel Purchase - BPCL,2025-02-24,-1173.0,202001234569.0,Utility Bills,Cleared,True,Matched,0.0662660021426662,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-06,TXN200538,1471.0,202001234567.0,Interest Credit - Quarterly interest,2025-05-06,1471.0,202001234568.0,Salary,Posted,True,Matched,0.05107243788239413,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-19,TXN200539,-3889.0,202001234567.0,Wallet Top-up - PhonePe,2025-01-19,-2602.0,202001234567.0,Charge,Reconciled,False,Amount Mismatch,0.05278518452074332,False,Unusual Amount Difference,1287.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-24,TXN200540,-1157.0,202001234569.0,UPI Transfer - to Rahul,2025-04-24,-1157.0,202001234568.0,Project Income,Pending approval,True,Matched,0.07214295397721682,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-20,TXN200541,-4382.0,202001234569.0,UPI Transfer - to Vendor,2025-06-20,-4382.0,202001234568.0,Salary,Reconciled,True,Matched,0.023103466889271895,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-21,TXN200542,-4469.0,202001234568.0,Wallet Top-up - GPay,2025-05-21,-4469.0,202001234568.0,Project Income,Cleared,True,Matched,0.022272207940174038,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-10,TXN200543,21657.0,202001234568.0,Project Income - Client B,2025-02-10,21657.0,202001234569.0,Utility Bills,Auto-matched,True,Matched,0.4813883674923498,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-27,TXN200544,-833.0,202001234567.0,ATM Withdrawal - SBI ATM,2025-02-27,-833.0,202001234567.0,Salary,Posted,True,Matched,0.09134761594605045,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-04,TXN200545,80009.0,202001234568.0,Salary Credit - Company Payroll,2025-03-04,80009.0,202001234567.0,Utility Bills,Pending approval,True,Matched,0.609184490455237,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-27,TXN200546,-731.0,202001234568.0,Fuel Purchase - Indian Oil,2025-05-27,-731.0,202001234568.0,Utility Bills,Cleared,True,Matched,0.10266128922248718,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-22,TXN200547,-417.0,202001234569.0,UPI Transfer - to Neha,2025-05-22,-417.0,202001234567.0,ATM,Manual entry,True,Matched,0.7791496292628411,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-22,TXN200547,-417.0,202001234569.0,UPI Transfer - to Neha,2025-05-22,-317.0,202001234568.0,ATM,Duplicate/adjustment,False,Amount Mismatch,0.7841524817876373,True,Unusual Amount Difference,100.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-17,TXN200548,-13588.0,202001234568.0,Loan EMI - ICICI Loan,2025-01-17,-13588.0,202001234569.0,Misc,Pending approval,True,Matched,0.36198645094684134,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-03,TXN200549,-2127.0,202001234568.0,Online Shopping - Ajio,2025-05-03,-2127.0,202001234568.0,Charge,Reconciled,True,Matched,0.015217364333957928,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-02,TXN200550,-4396.0,202001234569.0,ATM Withdrawal - ICICI ATM,2025-02-02,-4396.0,202001234568.0,Project Income,Cleared,True,Matched,0.022611861959010215,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
